customer_id,birth_year,marital_status,num_children,highest_education,occupation_category,tax_bracket,health_score,annual_salary,has_loan,has_insurance
1844,1999,Married,1,Bachelor,White Collar,24,85,82778.66,False,False
1845,1967,Married,3,High School,Professional,22,72,83620.42,False,False
1846,1990,Divorced,2,Bachelor,White Collar,32,74,50317.16,False,True
1847,2001,Married,3,High School,Blue Collar,10,65,47530.21,False,False
1848,1983,Married,2,Associate,White Collar,22,75,69419.53,False,True
1849,2006,Single,0,High School,Student,10,80,12351.59,False,False
1850,1999,Divorced,2,Associate,Professional,22,91,110939.96,True,True
1851,1980,Married,5,Bachelor,White Collar,22,88,49678.69,False,False
1852,1942,Widowed,1,Bachelor,Retired,0,69,3363.56,False,True
1853,1998,Divorced,2,Associate,Blue Collar,12,100,34001.98,True,False
1854,1977,Divorced,2,Associate,White Collar,22,77,64799.26,False,True
1855,2004,Single,1,High School,Student,0,91,10426.31,False,False
1856,1945,Widowed,2,Master,Retired,0,67,1691.41,False,False
1857,2001,Married,1,High School,Blue Collar,10,68,50471.04,False,False
1858,1944,Widowed,2,High School,Retired,12,64,1938.91,False,True
1859,1997,Married,1,High School,White Collar,22,94,59738.37,True,False
1860,1998,Married,0,Doctorate,Professional,24,76,172553.45,False,True
1861,1990,Single,0,Master,Blue Collar,10,73,51693.69,False,True
1862,1942,Widowed,2,High School,Retired,10,68,3405.55,False,True
1863,1995,Single,0,High School,Blue Collar,12,75,51297.45,False,False
1864,1969,Married,3,Bachelor,White Collar,12,85,74588.01,False,False
1865,1990,Married,1,Associate,White Collar,24,96,48049.25,False,True
1866,1987,Married,1,High School,Executive,37,77,135503.46,False,False
1867,1984,Married,2,Associate,Blue Collar,22,82,41710.27,True,False
1868,1957,Divorced,0,High School,Retired,0,81,268.55,False,False
1869,1998,Single,0,High School,Blue Collar,10,80,36119.36,True,False
1870,1973,Married,0,Bachelor,Blue Collar,10,65,36991.57,True,False
1871,1952,Widowed,2,Bachelor,Retired,0,66,180.68,False,True
1872,2006,Single,1,Associate,Student,10,85,11333.61,False,False
1873,1996,Married,0,High School,Professional,22,83,87435.6,True,False
1874,1955,Widowed,3,High School,Retired,0,53,433.28,False,True
1875,2001,Single,1,Bachelor,White Collar,22,75,76133.1,False,False
1876,1953,Married,4,High School,Retired,10,63,3878.46,False,True
1877,1972,Married,2,Associate,Professional,22,83,119125.84,True,True
1878,1998,Single,0,High School,Professional,32,72,135052.56,True,True
1879,1979,Divorced,4,High School,Blue Collar,12,71,32494.45,False,True
1880,1977,Married,1,Associate,White Collar,22,70,74259.72,True,True
1881,1995,Married,0,High School,Self-Employed,32,86,69731.65,True,True
1882,1997,Married,0,Bachelor,White Collar,12,89,65539.32,True,True
1883,1985,Divorced,2,Associate,White Collar,24,81,69899.9,False,True
1884,1953,Widowed,3,Bachelor,Retired,10,81,3663.06,False,True
1885,1961,Divorced,2,Associate,White Collar,32,84,37835.51,False,False
1886,1998,Married,3,High School,White Collar,22,61,55527.25,True,False
1887,2005,Single,1,Bachelor,Student,0,86,14690.35,False,False
1888,1995,Married,0,Master,Executive,24,75,227452.22,False,True
1889,1965,Married,0,High School,Blue Collar,22,60,31641.79,False,True
1890,2007,Married,1,Bachelor,Student,0,78,9112.09,False,True
1891,2002,Single,0,Associate,Blue Collar,10,87,29608.75,False,False
1892,1987,Married,1,Bachelor,Professional,35,91,109732.87,True,True
1893,1971,Married,2,High School,Self-Employed,22,60,76105.32,True,True
1894,1983,Divorced,5,High School,Blue Collar,10,82,34188.37,False,True
1895,1991,Single,0,High School,Professional,32,97,125973.75,False,False
1896,1978,Married,1,High School,Blue Collar,10,93,47533.35,True,True
1897,1995,Single,0,Associate,Professional,24,44,87331.71,False,True
1898,1962,Divorced,1,Bachelor,White Collar,12,94,44430.99,True,True
1899,1994,Single,1,Associate,White Collar,22,88,78323.63,False,False
1900,2005,Single,0,High School,Student,0,57,14433.99,False,False
1901,1981,Single,0,High School,Self-Employed,24,68,118687.19,True,False
1902,2005,Single,0,Associate,Student,0,93,13444.97,False,False
1903,1976,Married,1,Bachelor,Professional,24,78,148527.0,True,False
1904,1997,Single,0,Bachelor,White Collar,32,73,50534.14,False,True
1905,2004,Married,1,Associate,Student,10,81,9544.46,False,False
1906,1940,Married,0,High School,Retired,0,73,176.53,False,True
1907,1993,Single,1,High School,Self-Employed,32,72,80774.67,False,True
1908,2006,Single,0,Master,Student,0,79,11458.7,False,False
1909,1955,Widowed,1,High School,Retired,0,79,2417.45,False,False
1910,1998,Divorced,1,High School,White Collar,32,72,40307.27,False,False
1911,1974,Married,5,Associate,Professional,24,61,112378.46,True,False
1912,2003,Single,0,High School,Professional,24,74,132223.8,False,False
1913,1976,Divorced,1,Associate,Executive,37,66,225087.08,False,True
1914,1990,Married,1,Master,Professional,22,71,114828.55,True,False
1915,2004,Single,0,High School,Student,0,63,8477.71,False,True
1916,1984,Married,0,High School,Professional,32,79,87158.97,False,False
1917,1986,Single,0,High School,Professional,22,85,105235.05,True,True
1918,1981,Married,0,High School,White Collar,12,68,50294.61,False,True
1919,1963,Widowed,1,Master,Self-Employed,22,66,103013.33,False,True
1920,2006,Single,0,Bachelor,Student,0,79,16000.81,True,False
1921,2001,Single,0,Master,White Collar,22,71,56458.41,False,False
1922,1991,Married,3,Master,White Collar,24,88,48267.72,True,False
1923,1951,Married,2,Associate,Retired,0,61,375.17,True,True
1924,1984,Single,0,Bachelor,Professional,32,71,138819.91,True,True
1925,1999,Married,2,Associate,Blue Collar,10,72,30922.61,True,False
1926,1985,Married,3,Bachelor,Executive,32,87,238721.73,False,True
1927,1975,Divorced,3,Bachelor,White Collar,32,72,61829.17,True,True
1928,2004,Single,0,Associate,Student,0,100,11531.57,False,False
1929,1979,Married,2,Associate,White Collar,12,79,72692.4,True,True
1930,1942,Married,2,Associate,Retired,12,79,1428.13,False,True
1931,2003,Single,1,High School,Professional,24,77,126734.34,False,False
1932,2003,Single,0,Associate,Executive,32,71,138880.32,False,False
1933,1996,Single,0,Associate,Professional,22,78,126321.35,False,False
1934,1999,Married,0,Associate,Blue Collar,12,73,55019.36,False,False
1935,1975,Married,5,Bachelor,White Collar,12,55,51227.14,True,True
1936,1976,Married,4,Bachelor,Professional,24,85,119724.11,False,True
1937,1962,Married,2,Bachelor,Executive,35,72,190110.93,True,False
1938,2001,Single,0,High School,Professional,32,73,79293.24,False,False
1939,1975,Married,2,Associate,Professional,22,78,113429.57,True,True
1940,2002,Married,2,High School,White Collar,12,80,50091.86,False,False
1941,1972,Married,2,High School,White Collar,24,88,70143.12,False,True
1942,2002,Single,0,High School,White Collar,32,84,62720.89,False,False
1943,1996,Married,1,Bachelor,Blue Collar,10,77,42993.85,True,False
1944,1952,Widowed,2,Bachelor,Retired,0,77,3471.33,False,True
1945,1999,Married,0,High School,Blue Collar,12,79,47759.22,True,False
1946,1998,Married,2,Bachelor,Professional,32,81,93206.66,True,True
1947,1986,Single,0,Associate,White Collar,32,89,43075.98,False,True
1948,1990,Single,0,Bachelor,White Collar,22,66,54924.78,False,True
1949,2007,Single,0,Associate,Student,0,72,14887.01,False,False
1950,1979,Single,0,Bachelor,Executive,35,71,188747.81,False,False
1951,1984,Divorced,1,Associate,Blue Collar,22,74,35111.42,False,True
1952,1993,Single,0,High School,Professional,24,90,95820.35,False,True
1953,1977,Single,0,High School,Professional,24,61,96820.68,True,False
1954,1982,Single,0,Bachelor,Executive,24,76,196932.11,False,False
1955,1993,Single,0,Master,Executive,32,73,214204.66,False,False
1956,1961,Widowed,3,Associate,Professional,32,89,81098.3,False,True
1957,1967,Married,1,Bachelor,White Collar,12,82,57177.29,False,True
1958,1994,Single,0,High School,Professional,32,81,125982.74,False,True
1959,1982,Divorced,2,Bachelor,Executive,24,86,226813.19,True,True
1960,1944,Widowed,2,Bachelor,Retired,0,55,3176.18,False,False
1961,1993,Single,1,Associate,White Collar,22,98,50001.7,False,True
1962,2005,Single,1,Associate,Student,0,72,15690.19,False,False
1963,1959,Widowed,2,High School,Retired,10,84,369.44,False,True
1964,1995,Single,0,High School,Professional,24,84,117777.02,False,False
1965,1989,Single,0,High School,Blue Collar,12,80,48072.25,False,False
1966,1983,Divorced,2,Bachelor,Professional,35,88,97572.55,False,True
1967,1992,Married,5,Bachelor,Blue Collar,12,88,33089.64,False,False
1968,1965,Widowed,2,High School,Professional,22,74,103375.53,False,True
1969,1997,Married,1,Master,Professional,32,75,131507.4,True,True
1970,1998,Single,1,Bachelor,White Collar,12,80,86487.61,True,False
1971,1994,Divorced,1,Bachelor,White Collar,12,77,76018.25,False,True
1972,1969,Married,3,Master,Executive,37,77,289030.49,False,True
1973,1988,Married,1,Master,Self-Employed,22,87,106698.19,False,True
1974,1973,Married,5,High School,Blue Collar,12,79,41446.29,False,True
1975,1985,Single,0,Master,White Collar,12,78,93347.26,True,False
1976,1999,Single,2,Associate,Professional,32,73,133685.2,False,False
1977,2000,Single,0,High School,Professional,24,83,72453.73,True,False
1978,1950,Widowed,1,High School,Retired,0,53,2477.95,False,True
1979,1954,Widowed,4,Associate,Retired,0,62,666.77,False,False
1980,1970,Married,4,Master,White Collar,12,80,93503.28,False,False
1981,1988,Divorced,2,Associate,Professional,22,86,123177.02,True,True
1982,1987,Married,0,Bachelor,Executive,37,77,196542.85,False,True
1983,1974,Married,2,Associate,White Collar,24,76,82314.59,False,False
1984,1991,Single,0,Master,Professional,32,81,112253.54,True,True
1985,1998,Single,0,High School,Blue Collar,12,86,39991.95,True,False
1986,1994,Married,0,Bachelor,Executive,32,76,189065.61,True,True
1987,2002,Single,0,Associate,Executive,35,70,143999.54,False,True
1988,1947,Widowed,4,High School,Retired,10,73,637.02,False,False
1989,1983,Divorced,2,Master,Professional,22,96,133644.57,True,True
1990,1992,Single,0,Doctorate,Self-Employed,22,69,53182.97,True,True
1991,2002,Single,0,Associate,Blue Collar,10,79,55796.21,False,False
1992,1991,Married,1,Bachelor,Professional,24,74,102228.45,True,True
1993,1960,Divorced,1,Bachelor,Professional,32,96,86457.09,False,True
1994,1935,Widowed,2,High School,Retired,0,57,593.64,False,True
1995,2003,Single,0,High School,Executive,35,78,165623.86,True,True
1996,1987,Married,4,Bachelor,Professional,35,73,130218.48,True,True
1997,2000,Single,1,Associate,Blue Collar,22,67,56540.19,False,True
1998,1992,Single,1,Bachelor,Blue Collar,22,65,36519.85,False,True
1999,1990,Married,2,Bachelor,White Collar,24,83,51814.26,False,False
2000,1985,Divorced,3,Bachelor,Executive,32,84,151879.08,True,False
2001,1956,Divorced,2,High School,Retired,10,65,2439.47,False,True
2002,1952,Widowed,4,High School,Retired,10,84,496.97,False,False
2003,1990,Married,3,High School,White Collar,32,55,43524.97,False,True
2004,1977,Single,0,Associate,White Collar,22,62,73245.22,False,True
2005,1937,Widowed,3,Bachelor,Retired,0,59,3708.12,False,False
2006,2003,Single,0,Bachelor,Blue Collar,22,80,40142.54,False,False
2007,1982,Married,2,Associate,White Collar,24,71,66421.45,True,True
2008,1952,Married,1,Associate,Retired,0,68,3312.85,False,True
2009,1936,Widowed,1,High School,Retired,0,72,208.06,False,False
2010,1993,Single,0,Associate,White Collar,22,93,68657.43,False,True
2011,1984,Married,1,Master,Professional,24,84,108040.59,False,False
2012,1961,Divorced,3,High School,White Collar,32,72,47909.98,False,False
2013,1994,Single,0,Bachelor,Blue Collar,12,77,41379.96,True,True
2014,1957,Divorced,0,High School,Retired,10,82,3052.95,True,True
2015,1993,Single,1,Associate,Blue Collar,10,97,42689.8,False,False
2016,1974,Divorced,1,Bachelor,Executive,24,81,240689.7,False,True
2017,1984,Divorced,0,Bachelor,Professional,24,71,101255.2,False,False
2018,1971,Divorced,3,Bachelor,Professional,24,76,118678.21,False,True
2019,1970,Married,0,Bachelor,Executive,37,79,261699.71,False,False
2020,1960,Divorced,5,Bachelor,Professional,24,66,94122.16,True,False
2021,2005,Single,0,Associate,Student,0,89,12635.83,False,False
2022,1953,Widowed,1,High School,Retired,0,73,2849.65,False,True
2023,1980,Married,2,Associate,Professional,35,87,140554.9,True,False
2024,2007,Married,0,Associate,Student,0,71,13075.59,False,False
2025,2002,Single,0,Bachelor,Professional,22,62,124154.31,False,True
2026,1977,Divorced,2,Associate,Blue Collar,12,71,53030.47,True,True
2027,1951,Widowed,2,High School,Retired,10,70,4215.28,False,False
2028,1935,Widowed,2,High School,Retired,0,48,3820.47,False,True
2029,1991,Single,0,High School,White Collar,12,72,44995.15,False,False
2030,1956,Divorced,1,High School,Retired,0,84,2874.91,False,True
2031,1993,Single,0,Master,Executive,24,83,195257.89,False,True
2032,1986,Married,4,Bachelor,White Collar,12,78,62236.57,True,True
2033,1980,Married,0,Doctorate,White Collar,22,65,85557.92,True,False
2034,1985,Married,2,Bachelor,Executive,24,89,152751.14,False,True
2035,1954,Widowed,2,High School,Retired,0,66,2943.89,False,False
2036,1981,Married,3,Bachelor,Blue Collar,22,77,39517.07,True,True
2037,1983,Married,3,Master,Professional,22,80,152815.59,True,True
2038,2001,Married,0,Associate,Professional,24,81,100819.64,False,False
2039,1999,Single,0,Associate,White Collar,22,94,44098.41,False,False
2040,1966,Married,0,Associate,Blue Collar,10,78,46375.45,False,True
2041,1991,Single,0,High School,White Collar,24,81,69991.2,False,True
2042,1994,Single,0,High School,Professional,22,77,113169.26,True,True
2043,1981,Single,0,High School,Executive,37,80,221241.78,False,True
2044,1972,Married,5,Associate,Executive,35,72,235763.35,True,True
2045,1964,Married,2,Bachelor,Blue Collar,10,74,27246.82,True,False
2046,1962,Divorced,2,High School,Blue Collar,22,68,23842.4,True,False
2047,1987,Married,4,High School,Professional,24,72,85701.7,False,True
2048,1974,Widowed,5,Bachelor,Professional,24,65,94302.71,True,False
2049,1993,Divorced,1,Master,Blue Collar,10,75,51839.54,True,True
2050,1936,Widowed,5,Associate,Retired,10,63,1022.36,False,False
2051,2003,Single,0,High School,Blue Collar,12,98,37850.88,False,False
2052,1968,Married,1,High School,Blue Collar,12,83,40248.83,True,True
2053,1989,Married,1,Bachelor,White Collar,32,76,70436.38,False,True
2054,2000,Single,1,Bachelor,Professional,35,75,153749.3,True,False
2055,1977,Married,4,High School,Self-Employed,12,81,93523.09,False,True
2056,1995,Single,0,Master,Blue Collar,22,98,42211.64,False,True
2057,1989,Married,0,Bachelor,Professional,22,85,104011.47,True,True
2058,1987,Married,4,Bachelor,White Collar,32,60,45920.89,True,True
2059,1946,Married,2,High School,Retired,0,77,1782.98,False,True
2060,2000,Married,4,Master,Professional,24,90,133487.62,False,False
2061,2001,Single,0,Associate,Blue Collar,12,100,56316.41,False,False
2062,1968,Divorced,0,High School,White Collar,12,71,50717.76,False,False
2063,1988,Married,2,Associate,White Collar,24,78,52227.08,True,True
2064,1962,Divorced,3,High School,Professional,22,76,60525.42,False,True
2065,1968,Divorced,3,High School,Professional,24,65,110226.39,True,False
2066,2001,Married,0,High School,Professional,35,71,139710.92,False,False
2067,2000,Single,1,High School,White Collar,22,83,54843.7,False,True
2068,1991,Single,0,Associate,White Collar,22,62,62909.59,False,False
2069,1987,Divorced,2,Bachelor,White Collar,32,64,46562.42,False,True
2070,2001,Single,0,Bachelor,Blue Collar,10,88,47761.28,False,False
2071,2000,Single,1,Associate,Blue Collar,10,84,35355.52,False,True
2072,2006,Single,0,High School,Student,0,93,8108.21,False,False
2073,1974,Divorced,3,Associate,Blue Collar,10,79,48787.0,True,True
2074,1990,Single,0,Bachelor,Self-Employed,22,78,52313.72,False,False
2075,1975,Divorced,2,Bachelor,Self-Employed,24,87,47957.65,False,True
2076,1999,Married,1,High School,Professional,24,75,85972.09,False,False
2077,1985,Married,3,Master,Professional,32,73,95553.15,False,True
2078,1950,Widowed,1,Bachelor,Retired,10,69,2911.89,False,True
2079,2007,Single,0,Bachelor,Student,0,85,10856.41,False,False
2080,2002,Married,1,Bachelor,Professional,24,79,128666.33,False,True
2081,1992,Single,0,Associate,Professional,22,63,113628.91,False,True
2082,1973,Married,4,Master,Professional,32,71,113705.19,False,False
2083,1997,Married,0,Master,White Collar,22,79,57286.88,False,False
2084,1997,Single,0,Bachelor,Self-Employed,24,80,101400.87,True,False
2085,1994,Single,0,Master,Executive,35,74,225811.06,False,True
2086,1971,Divorced,3,Master,White Collar,22,79,82600.79,True,True
2087,1960,Married,2,Bachelor,Professional,24,55,98575.91,True,True
